OPEN_BROWSER_READY,0.0,0.0,-0.2601976501874535,-0.11003562583746648,-0.43019834987827144,-0.3671006839799824,-0.4319137555632359,-0.6413184024119034,-0.34585105308640074,-0.8354918410053137,-0.4591221867156859,-0.8211870893274071,-0.5554089992782825,-1.1082299575773265,-0.5538265890992039,-1.066125277771681,-0.5203635017725304,-0.952963827835053,-0.29087814495075337,-0.9567601082768913,-0.36461502160907133,-1.3157274402773733,-0.38595231351461007,-1.1809058781644577,-0.38074980433929323,-0.9950725898937063,-0.11425173377284446,-1.0168245527626696,-0.15829387234153702,-1.3599052600447201,-0.19073231416325112,-1.2209311872011797,-0.18876853561107487,-1.0094151561257905,0.0886944665343414,-1.015352685697934,0.10760990812914374,-1.3037767520247314,0.0856218191519921,-1.3404924818630852,0.0762837728243461,-1.3014003436356345
OPEN_BROWSER_READY,0.0,0.0,-0.2492528573876555,-0.09990422042573893,-0.4504695410928985,-0.34371542770787844,-0.4824154337755709,-0.5994225991194222,-0.41317845329469405,-0.7907533272100669,-0.4450889413222194,-0.8345197221770385,-0.5723112574876613,-1.1336893985988752,-0.6348510843228079,-1.0391557920154406,-0.6259692818921715,-0.8677944241923128,-0.29080544011980813,-0.9567822092810487,-0.40939038214687873,-1.3849688320643223,-0.4693479386854678,-1.210562777375008,-0.4593111728571181,-0.9841963061049004,-0.10204960635589878,-0.9911572925173513,-0.1629521948434126,-1.4063909179574556,-0.21994665408969585,-1.183871979499577,-0.21708977076283112,-0.9459676758040523,0.10887544230591338,-0.9490343771032468,0.09554218534928992,-1.240547115990784,0.020829738778173273,-1.09898233998234,-0.006546456908437656,-0.9145551224777616
OPEN_BROWSER_READY,0.0,0.0,-0.25307423127169376,-0.08131844668398643,-0.44880246556415565,-0.3139733706111937,-0.4749427014769211,-0.5772176160358985,-0.4369293034314066,-0.8022388919796027,-0.4779688184110337,-0.8179771324620323,-0.5971414293899826,-1.1205083644059919,-0.6595178164945051,-1.0292187205326433,-0.6530284217920203,-0.8586089910222828,-0.32431365451727034,-0.9459496040982588,-0.4336567908493393,-1.375018739963959,-0.49385007647705675,-1.196312244507475,-0.4827683533817051,-0.9614046247202651,-0.139701152225865,-0.9820447647272924,-0.19695750983774224,-1.3955967743037803,-0.2551230989220081,-1.1734922687794884,-0.24968347580555314,-0.9392888135200028,0.06851961168734907,-0.9404210172880725,0.05359578314550834,-1.2234511260354424,-0.009584430346171752,-1.0805862446808576,-0.02223799551380473,-0.9029882481094933
OPEN_BROWSER_READY,0.0,0.0,-0.26320942695574717,-0.10151327328033118,-0.4559350047232625,-0.3382065652044202,-0.4786702152158884,-0.5955804469340402,-0.4385418529612086,-0.8120737141121359,-0.4711849958714233,-0.83095417933996,-0.5770443660661606,-1.1295935096937992,-0.6343058783181595,-1.04097695316206,-0.641453567281785,-0.8809242937877564,-0.3232509580768319,-0.9463132769344464,-0.4274327887955588,-1.37098733914027,-0.4818551806537311,-1.172885432746658,-0.4776286351125651,-0.9332130756586573,-0.13873644727702528,-0.9742440283092373,-0.18601744234911108,-1.3848103543108468,-0.23569733010792315,-1.1334830866556918,-0.2318350567021373,-0.8875806311017774,0.07059149036827322,-0.9234627847604819,0.05733342285244416,-1.227034227242199,0.0012054014399624918,-1.0561744720439585,-0.011353560207163493,-0.8608206741904848
OPEN_BROWSER_READY,0.0,0.0,-0.25655596084945076,-0.09694266991158478,-0.4543450414534826,-0.32904111357244387,-0.49079013200043053,-0.5836785606393408,-0.4547550450472552,-0.7953777990211761,-0.46080039312708426,-0.8260818215960838,-0.5673330312667564,-1.1409229706585566,-0.6351231566260905,-1.061904332648256,-0.6423530600419268,-0.9000598803997664,-0.314705687312517,-0.9491893016533406,-0.43104132367770276,-1.3735132264074228,-0.49485601981755034,-1.18931820731909,-0.489640177078018,-0.9545107548056097,-0.13127803981523162,-0.9848919532602137,-0.18384941070875035,-1.402256219658889,-0.23689908143725483,-1.1613389107781424,-0.23253558483392167,-0.9138205553449811,0.07997648148598939,-0.9436801469109825,0.06769265622038431,-1.2244170477867613,0.006501485558394649,-1.0647104714200861,-0.01020192064107619,-0.8763688867528693
OPEN_BROWSER_READY,0.0,0.0,-0.26983373032391533,-0.06989844829197159,-0.4717159147052221,-0.3069639231199961,-0.5057374287031314,-0.5823377928982243,-0.47444942583131394,-0.8028558524980414,-0.4902057836542699,-0.798640948073896,-0.5963541666318211,-1.1211622954747056,-0.6445202661186988,-1.053822721122461,-0.6403657033481047,-0.8947965707155204,-0.33796527462059556,-0.941158580235353,-0.44775560148205007,-1.3691372332828247,-0.49716822949446327,-1.1921030916497612,-0.48695235332801423,-0.9515051776399301,-0.1478993319999236,-0.989702927214057,-0.20726935945487818,-1.4010799259855637,-0.2537109880185271,-1.1787979281428036,-0.24309245393707618,-0.9390384095084015,0.06527096208919686,-0.9604650576868083,0.04433776947461377,-1.2311355864425801,-0.011902476713536083,-1.0758376148724442,-0.019541798493565393,-0.8899614818483538
OPEN_BROWSER_READY,0.0,0.0,-0.26635632554426947,-0.09596478608608362,-0.47339633427739924,-0.32292531123614093,-0.5030662639916378,-0.5872628573437406,-0.43766510383871277,-0.8126551441261706,-0.49214802898652416,-0.7993503339909861,-0.6029961346192579,-1.1122104261830346,-0.659022486062503,-1.0445693129359552,-0.6553156778817546,-0.9026219868256403,-0.3385848447249989,-0.9409358654672212,-0.44824820276173133,-1.3848442059923045,-0.4953606730131641,-1.1989748381972092,-0.47841760525947785,-0.9627733741223309,-0.1456558653658677,-0.9907946281930398,-0.20181631740394554,-1.424256970919598,-0.24938925355329822,-1.1809278640408782,-0.24074818975062945,-0.930604118605774,0.07235869600600597,-0.9574263148621,0.054379753089480454,-1.2420931418503947,-0.006923375976944601,-1.0807116159381482,-0.02094877485062828,-0.8913013346310413
OPEN_BROWSER_READY,0.0,0.0,-0.262123876183637,-0.08238338516677612,-0.4706734919677814,-0.3173170013920948,-0.512318618996272,-0.5884857986671734,-0.4612893603754234,-0.8157743716947982,-0.4861654893756194,-0.8023116376509456,-0.6040757517604801,-1.1076667383991607,-0.6634398969752738,-1.0539227573714887,-0.6578770755156881,-0.9115408802776608,-0.33913319784303797,-0.940738366455177,-0.4565346444765241,-1.3827080158264526,-0.5129940401773483,-1.2283131834470256,-0.5009836808904806,-1.0042434180910216,-0.14833859809427366,-0.9835265405695788,-0.20182194084930294,-1.4241073306195002,-0.24985391702361898,-1.192599740453437,-0.2418418572941513,-0.9487950773628266,0.07042148452289647,-0.9426199463357704,0.0639541017275337,-1.2502153363004118,-0.0005422752905806012,-1.0845176985106033,-0.02156663443955471,-0.8843889257228472
OPEN_BROWSER_READY,0.0,0.0,-0.2636237742071302,-0.09816139684476835,-0.46272493715028323,-0.3451284962361282,-0.49230174045618963,-0.6185541350106383,-0.4455686332361218,-0.8382726292534775,-0.47337344009339344,-0.8150343680945233,-0.5887124846769215,-1.147316406460903,-0.6386359199157008,-1.0639327393567888,-0.6326275185395503,-0.9032542474980619,-0.3266250068338842,-0.9451540112123342,-0.4443355109827201,-1.3741464679819098,-0.4891543295901649,-1.1884211700847633,-0.4737755302084055,-0.9586881762907778,-0.13835457260514245,-0.9861187777071093,-0.2026800403709487,-1.421577093684883,-0.2445444605477142,-1.1901796832033427,-0.23296027187463586,-0.948525991243621,0.07908323070280389,-0.9477094178251205,0.06508535382220172,-1.2376432426571744,0.004656625818261703,-1.0824895883205283,-0.013117271988306933,-0.8965401228892277
OPEN_BROWSER_READY,0.0,0.0,-0.2593206755421201,-0.09658157433977471,-0.4672748750673203,-0.32831925437555426,-0.49627095685326283,-0.584599722744599,-0.41783150577888506,-0.8040914180705799,-0.482955943644235,-0.8135910067590723,-0.6063032904192052,-1.1040050743890486,-0.6761825015088565,-0.9932268244709139,-0.67398698708999,-0.8084354050760663,-0.3312967391056341,-0.9435266136458331,-0.44717736819583875,-1.3760329391739057,-0.5106359986974006,-1.1993798139862246,-0.5003808792676439,-0.9683482192621949,-0.1434897207954557,-0.9804932528867345,-0.20996223335715686,-1.4001506913902664,-0.2541838448092077,-1.1619135126560958,-0.23699766651442758,-0.9186029123740845,0.0711206118501052,-0.9354786832502447,0.04651990826838065,-1.2276656900079577,-0.012828570904774727,-1.068863337759679,-0.022074408395966017,-0.8804864379829416
OPEN_BROWSER_READY,0.0,0.0,-0.2493729177947871,-0.08759176022797928,-0.467851471358893,-0.3023231426782558,-0.5167021877527449,-0.5592200128124128,-0.4413926559553873,-0.7850741238537086,-0.46975638854564156,-0.8231094600253877,-0.5913394093392353,-1.1407978405563415,-0.6670703687730396,-1.0179791140542453,-0.675973142360849,-0.8277730526198886,-0.3196563052809948,-0.9475335595608757,-0.45153836562781446,-1.3761773982904415,-0.5276554041926117,-1.1619645370987342,-0.5261790302505505,-0.9194698301954775,-0.1321871133581691,-0.9806382382932795,-0.20346875181981594,-1.4104496679976246,-0.26373910129692224,-1.1508556380366342,-0.2600676769804933,-0.8984098103927574,0.0861771314025869,-0.9334744948918373,0.06754066481305929,-1.2240979708722064,-0.0006498157073966975,-1.054111025021549,-0.021894497020749342,-0.8596586669856432
OPEN_BROWSER_READY,0.0,0.0,-0.254388540921648,-0.08441696417094552,-0.4686468692257468,-0.31094186322998496,-0.5045446845388037,-0.5747668218176937,-0.4355035757537889,-0.7928150024223779,-0.47472712188142485,-0.8191664735710981,-0.5947743529873918,-1.1353144580306456,-0.6624077666560535,-1.0027990296225384,-0.664934259149489,-0.8175041759659691,-0.324886630050549,-0.9457529685993049,-0.4478030790340395,-1.3661996802209415,-0.518095169539105,-1.1506845786147548,-0.5139495324047397,-0.9142348384711781,-0.14075474877915028,-0.9785187871949512,-0.2034294326195867,-1.4076884730679593,-0.2630854530538516,-1.1628479229369135,-0.2593704370780223,-0.9205972888006331,0.07151831605091759,-0.9280540074538359,0.061898384726577854,-1.209750766164675,-0.005573091765904443,-1.0545151317650006,-0.025004871544838603,-0.8754619001381283
OPEN_BROWSER_READY,0.0,0.0,-0.27079856159962684,-0.08190079217699836,-0.4697097936838053,-0.3125016992076391,-0.4983752424130712,-0.5713201823368013,-0.46867596007674733,-0.7790027678416749,-0.4720550093275912,-0.8069989224787997,-0.5916219126125071,-1.1136165492528145,-0.6558800896583575,-1.0100066230661324,-0.6582870335360899,-0.8339254639954866,-0.3253539747614575,-0.9455922964507064,-0.44619865248906393,-1.3663649750657028,-0.5120610777482547,-1.1812227971209912,-0.5061696893757923,-0.945556745560415,-0.1379093336905451,-0.9829881750677919,-0.19081111605187825,-1.4054495209716276,-0.2457810228735046,-1.1861589982289051,-0.23985214031449695,-0.9540511221091618,0.07401718220968799,-0.9373713531160334,0.07337589444591147,-1.221215033844789,0.01018515860115644,-1.071238401975444,-0.006801079642361431,-0.8937562406173035
OPEN_BROWSER_READY,0.0,0.0,-0.2634529779847545,-0.08512940792717828,-0.4670155436899013,-0.31963051002553816,-0.49405295142460104,-0.5844487459666803,-0.4368930550577687,-0.7982330409411836,-0.47313224658888436,-0.815799542745494,-0.5903438457502523,-1.128058779244957,-0.6511734440169266,-1.0140387218591471,-0.6517432153260349,-0.826716237661325,-0.32581186620458447,-0.9454346237790776,-0.4403619434128206,-1.3631506706798662,-0.5001431533324628,-1.1686529860217434,-0.4946953720024729,-0.9302846239884369,-0.140823296879998,-0.9836619607863418,-0.2004020940571102,-1.4017372560365982,-0.2533921965450959,-1.1760038697766326,-0.24796543324254705,-0.9388573519309518,0.06960873694606921,-0.941325028272304,0.05505923590682826,-1.2246756814527644,-0.006044510543859514,-1.0713918926957091,-0.021552844856687976,-0.8903696764517491
OPEN_BROWSER_READY,0.0,0.0,-0.31008367456104985,-0.1667039744310141,-0.576593194047796,-0.49722083724687477,-0.7470406832103681,-0.7117699115460686,-0.9003985256194869,-0.8850573084360295,-0.3421493361000514,-0.98507397763908,-0.5325707125546368,-1.3181394338030392,-0.7023908055120535,-1.4672301888074892,-0.892975387560706,-1.5582547404740414,-0.15957595381130546,-0.9871856537476688,-0.3343684931040743,-1.4221611052623633,-0.5772716599128792,-1.5440885057749014,-0.8021991756979092,-1.568369412599293,0.03357862737907505,-0.8727688616688939,-0.20951773486664824,-1.0030948307448337,-0.37094110646112877,-0.6991833048920355,-0.45041201683982557,-0.44528820872515545,0.21105417101851837,-0.6673375688672762,-0.03895571927521685,-0.6606836268140888,-0.18489020630785305,-0.4273175560085223,-0.24310244714137427,-0.22290385334567853
OPEN_BROWSER_READY,0.0,0.0,-0.3090242644322707,-0.14836709638788126,-0.5694810597207152,-0.4745742054390429,-0.7335101975216034,-0.6949442811048667,-0.8939708986770771,-0.8557586226603887,-0.3591389103263082,-0.969318086085911,-0.5502606185577056,-1.3308836294290358,-0.7128173224465572,-1.5414033464518486,-0.8787786693897381,-1.6937995623070068,-0.16820704890387395,-0.9857516871398445,-0.3345643193384133,-1.3851715950802854,-0.5648341906959263,-1.4262565586944673,-0.7679055703436889,-1.3703306037446246,0.02179757422326468,-0.882829304116861,-0.19949760422819263,-1.024668788120518,-0.3678362005272536,-0.766226205545392,-0.4577108330656062,-0.5375590341893054,0.1950160236512525,-0.6868589211976038,-0.04974776533408402,-0.6529750029395979,-0.2022639434445122,-0.4308976940743865,-0.2668233902441442,-0.2353331647664166
OPEN_BROWSER_READY,0.0,0.0,-0.3120291406316864,-0.14431488834106596,-0.5816708143908037,-0.4757901114728877,-0.7441570101697631,-0.7069632404673616,-0.9034586603991711,-0.8751572187537694,-0.36860070907960973,-0.9727001272906864,-0.5642667206034714,-1.3336782273331984,-0.724858368388188,-1.5385837484880736,-0.888174842431842,-1.696362116455926,-0.16776557383867385,-0.9858269179904658,-0.32154950525978043,-1.4083726087053883,-0.5533911191640687,-1.4445050444447616,-0.7555773593967666,-1.3829751838087376,0.030313420300444663,-0.8822030584017798,-0.19503623523927402,-1.0274553261194739,-0.4039614731525952,-0.7560245744966473,-0.5232499304994642,-0.5245119839067861,0.2087445251742009,-0.6841841931102747,-0.03170084181138004,-0.6758434629627558,-0.2068821618795848,-0.443170918401213,-0.29286141229048485,-0.23908230146355225
OPEN_BROWSER_READY,0.0,0.0,-0.32651795842820097,-0.13206987844972837,-0.590544813209411,-0.4465751390175029,-0.7518906922861278,-0.6746670656219943,-0.9214000946802559,-0.8531955093225734,-0.37704843922279396,-0.974467481695801,-0.5683286958137169,-1.3069487943522085,-0.7376884372604016,-1.4970132745477094,-0.9146281556110015,-1.6394074609442002,-0.18214984478410828,-0.9832707836832768,-0.34685018582756943,-1.4074126437695045,-0.579948643088382,-1.4615020028176093,-0.7814824249996085,-1.4147018867788068,0.015266948257099115,-0.8643518139837411,-0.19272129021645146,-1.014599152273742,-0.3825069065559341,-0.7225440184339579,-0.48395252303635594,-0.4737994280886788,0.19395555542774914,-0.6512601153221187,-0.032861080486430494,-0.6510636306279607,-0.19596153724962065,-0.4132387099808962,-0.2698080558825941,-0.20479306476665815
